,paper1,paper2,pub1,pub2,stack1,stack2,comp1,comp2,pos1b,pos2b
55,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
56,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
57,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
58,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
59,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
60,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
61,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
62,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I79160[""publication: Fully hardware-implemented memristor convolutional neural network""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I11681[""TiN/TaOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
63,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
64,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
65,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
66,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
67,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
68,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
69,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
70,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
71,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I42033[""publication: A compute-in-memory chip based on resistive random-access memory""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I57709[""TiN/HfO2/TaOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
72,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
73,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
74,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
75,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
76,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
77,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
78,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
79,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
80,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
81,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
82,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
83,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
84,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
85,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
86,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
